file,compare,region,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
./adapt_box/18454/pre_18454_00865.swc,manual,CP,12813,12.5664,7,89,183,95,966.998,1021.74,315.471,1.99984,30090.2,189062,94531.2,688.991,1959.27,12,0.840716,69.0109,1,82.5035,81.4194,1.12673
./adapt_box/18454/pre_18454_00865.swc,recons,CP,738,2123.72,5,46,97,52,967.539,1022,320,4.20705,12860,156897,216627,645.669,1047.22,9,0.90857,6.59794,0.898202,52.3755,66.0948,1.24904
./adapt_box/18454/18454_00127.swc,manual,PO,9429,12.5664,7,54,113,60,1009.52,873.983,242.073,1.99979,19406.9,121937,60968.7,538.634,809.51,11,0.916547,82.4336,1,74.0085,66.0907,1.20041
./adapt_box/18454/18454_00127.swc,recons,PO,1006,1520.53,5,59,121,63,1012,898,252,2.56501,18258.2,138253,118778,572.584,668.53,10,0.940596,7.30579,0.834045,59.1306,55.2481,1.35857
./adapt_box/18454/18454_01091.swc,manual,RT,10638,12.5664,8,74,154,81,805.248,847.973,233.792,1.99981,23011.3,144584,72292,613.301,1075.29,14,0.915868,68.0714,1,70.4172,59.5832,1.15897
./adapt_box/18454/18454_01091.swc,recons,RT,1094,3216.99,6,81,166,86,806,853,234,2.94644,19421.8,163082,187191,625.613,686.766,11,0.943013,5.58434,0.852276,59.6183,50.5176,1.41166
./adapt_box/18454/18454_00129.swc,manual,LGd-co,6672,12.5664,10,53,114,62,716.031,958.335,294.032,1.9997,16090.7,101101,50550.4,600.942,898.025,10,0.908402,57.5175,1,56.7306,57.6854,1.12646
./adapt_box/18454/18454_00129.swc,recons,LGd-co,829,1520.53,5,59,122,64,785.961,984,297.68,3.55899,14453.5,144307,163538,644.622,917.676,10,0.94042,5.78689,0.936939,50.3088,56.8303,1.36121
./adapt_box/18454/18454_00130.swc,manual,MD,10468,12.5664,8,81,168,88,999.295,705.239,209.72,1.99981,22224.9,139643,69821.5,550.082,818.25,15,0.90884,61.3036,1,67.6307,62.4943,1.15562
./adapt_box/18454/18454_00130.swc,recons,MD,1092,1520.53,5,77,159,83,999.779,705.72,210,2.85513,19364.3,160893,152806,551.346,732.022,8,0.944714,5.86164,0.828272,57.5353,52.5697,1.50152
./adapt_box/18454/18454_00136.swc,manual,VPM,11275,12.5664,6,74,152,79,1011.57,812.381,304.16,1.99982,22757.3,142988,71494.1,589.72,611.409,9,0.922781,73.1711,1,60.7713,50.1427,1.11522
./adapt_box/18454/18454_00136.swc,recons,VPM,1049,1520.53,6,68,141,74,1012.74,818,306,2.84709,18827.5,153702,145910,585.577,611.871,9,0.945214,6.43262,0.911147,54.0465,49.7673,1.34447
./adapt_box/18454/18454_00137.swc,manual,VPM,4668,12.5664,14,39,90,52,739.201,598.783,240.448,1.99957,12776.3,80275.9,40137.9,418.811,505.857,5,0.903628,50.8556,1,74.573,54.2289,1.13714
./adapt_box/18454/18454_00137.swc,recons,VPM,656,1520.53,10,37,82,46,919.219,616,256.02,3.79817,11680.3,125790,167174,556.01,826.115,7,0.934465,6.9878,0.83057,49.7757,45.251,1.38009
./adapt_box/18454/18454_00142.swc,manual,VPM,9127,12.5664,8,68,142,75,981.504,780.988,221.272,1.99978,21435.3,134682,67341,571.968,594.686,9,0.925967,63.2676,1,64.2373,50.4453,1.12179
./adapt_box/18454/18454_00142.swc,recons,VPM,1158,3631.68,5,72,147,76,1022,784,298,3.3399,20744.2,199049,243092,599.45,1001.08,10,0.948755,6.87075,0.793384,53.7671,52.3912,1.42367
./adapt_box/18454/18454_00143.swc,manual,MGm,5937,12.5664,9,45,97,53,741.504,588.512,218.128,1.99966,13656.8,85808.1,42904,435.597,664.398,9,0.878707,60.1959,1,67.7151,57.0177,1.1471
./adapt_box/18454/18454_00143.swc,recons,MGm,489,2123.72,7,35,75,41,836.42,682,232,4.32883,8473.66,104014,157570,616.733,760.488,10,0.90624,5.50667,0.833971,51.2902,53.2717,1.30806
./adapt_box/18454/18454_00144.swc,manual,MGm,5387,12.5664,8,43,92,50,875.201,732.097,230.736,1.99963,13434,84408.5,42204.3,493.712,705.127,8,0.901413,57.5435,1,73.0525,56.7314,1.12592
./adapt_box/18454/18454_00144.swc,recons,MGm,691,2827.43,6,46,96,51,908.42,740,238.02,3.30999,12381.9,119468,141236,522.23,727.498,8,0.92504,6.1875,0.790828,57.696,53.3153,1.33843
./adapt_box/18454/18454_00146.swc,manual,VPL,6160,12.5664,10,63,134,72,887.744,733.312,235.072,1.99968,15930.9,100097,50048.3,553.069,1067.12,9,0.942981,44.9627,1,71.399,55.1031,1.14043
./adapt_box/18454/18454_00146.swc,recons,VPL,888,1017.88,4,68,141,74,1013.58,795,240,3.7545,15755.1,170890,214614,671.65,1087.86,11,0.957477,5.29078,0.898415,54.0255,51.0277,1.36669
./adapt_box/18454/18454_00148.swc,manual,VPL,4756,12.5664,9,44,95,52,509.695,887.948,225.248,1.99958,11965.8,75183.6,37591.8,512.129,710.62,9,0.902345,49.0526,1,69.1068,54.1273,1.14275
./adapt_box/18454/18454_00148.swc,recons,VPL,649,1809.56,7,45,95,51,845.061,898,232,3.62003,11527.2,121380,143014,515.138,723.524,8,0.944993,5.82105,0.766823,49.8338,50.2145,1.40172
./adapt_box/18454/18454_01124.swc,manual,VPL,2460,12.5664,6,32,68,37,784.096,544.643,154.992,1.99919,6586.37,41383.4,20691.7,555.623,703.468,8,0.922275,35.1618,1,68.2,58.1479,1.14565
./adapt_box/18454/18454_01124.swc,recons,VPL,310,1256.64,5,24,52,29,786,554,158,3.63097,5333.34,54382.9,62456.4,561.843,635.743,7,0.933744,4.94231,0.796923,57.4228,62.0739,1.36133
./adapt_box/18454/18454_00149.swc,manual,MGv,3421,12.5664,7,26,57,32,693.568,782.089,277.968,1.99942,8746.01,54952.8,27476.4,510.69,773.176,6,0.882677,59,1,61.9818,58.622,1.13163
./adapt_box/18454/18454_00149.swc,recons,MGv,468,1256.64,5,31,65,35,735.939,865.779,292,3.81709,8260.41,88133.5,103844,550.571,792.863,7,0.909716,6.18462,0.927527,51.3734,57.9081,1.34628
./adapt_box/18454/18454_00150.swc,manual,MGv,4289,12.5664,13,26,63,38,760.129,761.855,180.016,1.99953,10889,68417.8,34208.9,445.04,517.01,7,0.895526,67.0635,1,77.1755,51.7707,1.13675
./adapt_box/18454/18454_00150.swc,recons,MGv,539,1809.56,8,32,70,39,782,780.119,344,3.77106,9586.8,102760,130536,438.675,1065.43,9,0.907331,6.68571,0.862235,49.947,45.1424,1.31736
./adapt_box/18454/18454_00152.swc,manual,MGm,4854,12.5664,9,48,103,56,715.199,639.562,347.2,1.99959,11870.9,74586.8,37293.4,467.248,575.664,8,0.926727,46.1165,1,64.863,63.2987,1.12118
./adapt_box/18454/18454_00152.swc,recons,MGm,651,1520.53,7,50,107,58,792,656,366,2.95177,11275,94818.9,98650.9,532.382,635.423,7,0.947724,5.07477,0.842824,59.423,56.4995,1.31998
./adapt_box/18454/18454_00154.swc,manual,VPM,4888,12.5664,13,36,83,48,884.408,725.601,291.208,1.99959,12890,80990,40495,622.518,934.655,6,0.895912,57.8795,1,71.7865,55.374,1.10188
./adapt_box/18454/18454_00154.swc,recons,VPM,725,2827.43,9,48,103,56,908,868.56,291.68,4.6709,12925.9,176401,262121,638.245,1176.75,7,0.928014,6.02913,0.893835,57.4503,56.7961,1.30762
./adapt_box/18454/18454_00157.swc,manual,VPM,7779,12.5664,8,59,124,66,958.807,612.331,241.136,1.99974,17403.8,109351,54675.7,513.694,599.084,8,0.923095,61.7258,1,69.2713,51.2938,1.20717
./adapt_box/18454/18454_00157.swc,recons,VPM,911,2827.43,8,71,148,78,961.26,614,241.5,5.72426,15870.1,265606,466667,527.795,608.701,11,0.940138,5.14865,0.922162,44.1095,51.5999,1.44238
./adapt_box/18454/18454_00158.swc,manual,VPM,6298,12.5664,11,40,89,50,943.168,665.216,201.896,1.99968,16440.7,103300,51649.9,517.315,613.047,6,0.896706,69.7528,1,75.4552,53.2687,1.12601
./adapt_box/18454/18454_00158.swc,recons,VPM,803,4071.5,6,48,101,54,944,676,202.36,3.69639,14443.3,152876,196332,517.753,540.833,7,0.927474,6.94059,0.84171,56.0111,51.8986,1.33064
./adapt_box/18454/18454_00162.swc,manual,VPL,4010,12.5664,11,34,77,44,906.879,581.376,196.464,1.9995,10748,67531.7,33765.8,530.304,604.963,7,0.906045,51.0649,1,66.8605,43.778,1.11795
./adapt_box/18454/18454_00162.swc,recons,VPL,528,1809.56,6,37,78,42,909.881,584,221.76,3.41742,9289.81,90797.1,120720,529.578,619.72,8,0.93837,5.75641,0.911353,46.0203,48.4746,1.3124
./adapt_box/18454/18454_00165.swc,manual,VPM,10535,12.5664,9,84,175,92,881.273,799.373,314.472,1.99981,22852.5,143587,71793.3,562.649,690.791,8,0.925107,59.1943,1,60.0244,54.1091,1.19672
./adapt_box/18454/18454_00165.swc,recons,VPM,1163,2463.01,7,82,171,90,882,801.82,412.3,4.19467,20553.8,253804,352471,581.042,1366.47,8,0.945516,5.79532,0.841811,49.8119,51.1096,1.3648
./adapt_box/18454/18454_00166.swc,manual,VPL,5648,12.5664,9,49,105,57,650.949,732.608,319.065,1.99965,12943.1,81323.7,40661.9,408.199,729.474,13,0.908371,52.781,1,72.4278,67.9446,1.13984
./adapt_box/18454/18454_00166.swc,recons,VPL,672,1256.64,9,53,115,63,748.859,753.44,326.44,3.94435,11627.6,136520,176551,510.659,849.753,7,0.917905,4.83478,0.844256,64.7556,55.0953,1.44274
./adapt_box/18454/18454_00168.swc,manual,RT,7096,12.5664,8,60,126,67,669.305,820,223.36,1.99972,17064,107216,53608.2,572.282,685.655,9,0.935221,55.3095,1,62.3505,51.5806,1.14467
./adapt_box/18454/18454_00168.swc,recons,RT,775,2827.43,8,62,133,72,670,822,228.24,3.01161,13528.5,119753,133938,579.365,657.483,9,0.943034,4.81955,0.852519,59.1432,54.5687,1.402
./adapt_box/18454/18454_00170.swc,manual,MGv,4434,12.5664,6,36,76,41,619.285,667.83,335.472,1.99955,10122,63598.5,31799.2,448.211,996.435,9,0.880903,57.3289,1,94.1112,77.8203,1.12164
./adapt_box/18454/18454_00170.swc,recons,MGv,469,1809.56,4,32,66,35,630,684.5,339.32,3.23326,8206.33,74794.2,88060.8,443.064,1035.9,8,0.916615,6.09091,0.881222,55.1876,62.6484,1.25882
./adapt_box/18454/18454_00174.swc,manual,EPd,4066,12.5664,5,38,79,42,880.832,812.658,180.656,1.99951,10101.6,63470.2,31735.1,711.637,1205.79,7,0.910393,50.4557,1,71.6323,70.2967,1.18412
./adapt_box/18454/18454_00174.swc,recons,EPd,358,615.752,3,31,63,33,885.68,813.04,194,6.58492,6181.3,120842,249242,715.897,750.697,9,0.95392,4.66667,0.953116,39.9842,59.0894,1.23616
./adapt_box/18454/18454_01130.swc,manual,VPL,9465,12.5664,10,68,144,77,817.357,829.385,219.508,1.99979,21510.6,135155,67577.7,573.863,670.083,10,0.931068,64.7222,1,68.2507,51.6442,1.16905
./adapt_box/18454/18454_01130.swc,recons,VPL,880,2827.43,9,63,133,71,818,830,220,4.24182,15452,192972,276553,580.558,642.246,9,0.946119,5.60902,0.807791,51.7687,44.8706,1.40321
./adapt_box/18454/18454_00176.swc,manual,SMT,11440,12.5664,8,69,144,76,1021.85,720.596,309.242,1.99983,27442.4,172425,86212.7,602.338,979.334,8,0.920564,78.4375,1,59.4389,46.8578,1.20357
./adapt_box/18454/18454_00176.swc,recons,SMT,909,2463.01,5,59,122,64,1022,722.779,309.36,2.8418,16296.1,133091,138084,603.617,822.62,10,0.944919,6.44262,0.849381,48.1767,45.0291,1.35535
./adapt_box/18454/18454_01134.swc,manual,VPL,6317,12.5664,10,53,114,62,880,436.736,316.496,1.99968,15819.6,99397.3,49698.6,500.579,1040.67,7,0.916619,54.4035,1,58.1449,54.2694,1.16731
./adapt_box/18454/18454_01134.swc,recons,VPL,604,4536.46,7,50,107,58,904,441.78,317.94,4.90232,10120.1,134538,226719,540.54,1238.06,11,0.927869,4.63551,0.953337,53.8243,56.6812,1.35177
./adapt_box/18455/18455_00002.swc,manual,CP,7033,12.5664,8,59,124,66,715.615,999.296,248.396,1.99972,19027.2,119551,59775.6,592.732,1604.25,14,0.832553,55.7097,1,69.0371,90.2502,1.24014
./adapt_box/18455/18455_00002.swc,recons,CP,528,615.752,3,42,86,45,728,1021.76,250,4.26553,8935.77,115319,173949,572.668,851.067,9,0.891862,5.12791,0.942667,62.0082,65.4768,1.32983
./adapt_box/18455/18455_00004.swc,manual,CP,6505,12.5664,3,48,97,50,1021.57,759.754,263.374,1.99969,15747.9,98946.9,49473.5,700.21,1656.34,12,0.850287,66.0515,1,67.2449,90.712,1.08153
./adapt_box/18455/18455_00004.swc,recons,CP,630,1017.88,3,35,72,38,1022,761.32,263.82,3.12921,11207.9,107138,113768,695.166,1423.66,12,0.874745,7.73611,1.07926,49.1145,67.2283,1.24025
./adapt_box/18455/18455_00005.swc,manual,CP,5881,12.5664,5,47,97,51,914.232,711.344,247.616,1.99966,14045.3,88249.5,44124.8,638.516,1920.57,12,0.862566,59.6186,1,83.7661,84.74,1.17149
./adapt_box/18455/18455_00005.swc,recons,CP,506,1017.88,5,38,79,42,916,712,248.98,4.51067,8598.16,116205,166551,609.951,833.744,9,0.898656,5.39241,0.976522,50.3748,62.3814,1.25003
./adapt_box/18455/18455_00007.swc,manual,CP,5681,12.5664,3,56,113,58,755.851,662.336,246.604,1.99965,12911.7,81126.9,40563.5,595.172,1373.85,14,0.881474,49.2655,1,71.8093,83.7711,1.11076
./adapt_box/18455/18455_00007.swc,recons,CP,376,804.248,5,30,63,34,756,664.8,248,3.80053,6432.98,74057,93312.6,533.49,977.328,12,0.914027,4.95238,0.933296,64.7862,63.7678,1.30775
./adapt_box/18455/18455_00008.swc,manual,CP,7165,12.5664,3,60,121,62,807.839,879.995,335.152,1.99972,16772.8,105386,52693.2,610.839,1960.85,11,0.875962,58.2066,1,72.5394,90.5687,1.11823
./adapt_box/18455/18455_00008.swc,recons,CP,428,615.752,4,37,76,40,818,882,336,4.22897,7252.59,92340.1,125638,559.693,856.936,8,0.922898,4.61842,0.991939,45.2185,52.7796,1.2333
./adapt_box/18455/18455_00009.swc,manual,CP,8766,12.5664,6,51,106,56,1020.46,1020.34,506.845,1.99977,22442.8,141012,70506.1,705.197,1508.74,9,0.862199,81.6887,1,69.4848,82.0638,1.08177
./adapt_box/18455/18455_00009.swc,recons,CP,1053,804.248,6,59,122,64,1022,1022,508.12,3.11415,18555.5,171933,174002,708.819,1178.56,13,0.892729,7.62295,0.976059,62.9671,68.5357,1.24172
./adapt_box/18455/18455_00011.swc,manual,CP,11411,12.5664,5,88,179,92,1006.98,747.374,327.621,1.99982,23252.1,146098,73048.8,717.797,2608.88,12,0.884773,62.743,1,77.2156,85.3782,1.18611
./adapt_box/18455/18455_00011.swc,recons,CP,549,1017.88,4,31,66,36,1008,748,328,4.03752,9595.35,116855,159415,729.77,1207.51,10,0.912332,7.30303,1.0224,56.0747,60.9203,1.29743
./adapt_box/18455/18455_00013.swc,manual,CP,5687,12.5664,5,52,107,56,846.664,604.707,285.95,1.99965,14224.6,89375.5,44687.8,567.483,1544.09,12,0.882502,52.1402,1,75.0152,82.9437,1.12796
./adapt_box/18455/18455_00013.swc,recons,CP,469,1017.88,4,31,65,35,871.979,606,286,3.82431,8190.16,92988.1,116677,521.16,1035.02,7,0.904998,6.2,0.919045,49.543,56.8131,1.23055
./adapt_box/18455/18455_00014.swc,manual,CP,6962,12.5664,4,47,96,50,885.072,951.577,149.942,1.99971,15983.7,100428,50214.1,648.572,1981.17,12,0.86524,71.5104,1,73.0351,89.1518,1.09213
./adapt_box/18455/18455_00014.swc,recons,CP,487,804.248,2,29,60,32,885.58,954,150.22,4.18891,8732.92,108407,142140,661.011,1258.45,8,0.913902,7.1,0.874454,44.2512,67.395,1.22791
./adapt_box/18455/18455_00015.swc,manual,VPL,8150,12.5664,9,72,151,80,990.24,657.856,284.904,1.99975,17876.3,112320,56160,556.902,804.74,9,0.939182,52.9669,1,55.3569,46.3093,1.14339
./adapt_box/18455/18455_00015.swc,recons,VPL,743,804.248,4,55,113,59,1006,668,288,2.53136,13258.4,97320.1,78324.4,567.739,804.102,10,0.953691,5.56637,0.898841,54.6338,47.0058,1.41636
./adapt_box/18455/18455_00017.swc,manual,LGd-sh,5040,12.5664,7,42,89,48,640.142,988.544,275.228,1.9996,11849.6,74453.2,37226.6,560.437,904.219,8,0.921021,55.618,1,59.2046,48.4756,1.16372
./adapt_box/18455/18455_00017.swc,recons,LGd-sh,556,1017.88,4,39,80,42,645.14,1002.82,280,3.16223,9899.84,92040.4,94546.4,565.327,918.358,7,0.94129,5.9375,0.884243,52.5067,40.8623,1.32571
./adapt_box/18455/18455_00018.swc,manual,LGd-co,6460,12.5664,6,61,126,66,772.2,808.357,247.168,1.99969,14783.2,92885.8,46442.9,527.873,790.375,9,0.918631,50.2619,1,57.8221,57.8662,1.13287
./adapt_box/18455/18455_00018.swc,recons,LGd-co,731,1256.64,6,62,129,68,857.12,811.3,253.74,2.7658,12432.5,98569.4,85548,528.858,701.228,11,0.948221,4.65891,0.896065,58.9081,55.7328,1.34686
./adapt_box/18455/18455_00022.swc,manual,VPL,3674,12.5664,9,35,77,43,918.72,462.848,132.408,1.99946,9441.22,59320.9,29660.5,496.396,561.015,6,0.924894,46.7013,1,55.2444,47.9806,1.16871
./adapt_box/18455/18455_00022.swc,recons,VPL,477,1017.88,5,39,82,44,927.94,468,137.78,3.21468,8305.91,75691,82587.7,497.252,563.973,8,0.947886,4.80488,0.806843,49.4327,41.0193,1.39123
./adapt_box/18455/18455_00023.swc,manual,LD,12514,12.5664,7,74,153,80,1020.81,932.239,249.531,1.99984,25084.3,157609,78804.6,607.167,869.656,9,0.942735,80.7843,1,61.0256,55.1821,1.20567
./adapt_box/18455/18455_00023.swc,recons,LD,1241,615.752,5,76,156,81,1022,934,250,2.31813,22773.5,159148,114023,599.088,668.074,9,0.956121,6.94872,0.905932,54.0318,49.728,1.42714
./adapt_box/18455/18455_00026.swc,manual,CP,7915,12.5664,7,58,121,64,1017.55,653.857,269.376,1.99975,19282.4,121155,60577.6,707.721,2927.79,15,0.861664,64.405,1,75.7865,81.1884,1.17433
./adapt_box/18455/18455_00026.swc,recons,CP,572,2463.01,4,34,71,38,1018,654,270,4.89615,10117.5,147143,242200,689.523,1359.12,9,0.92047,7.04225,0.899519,52.7637,57.5854,1.22414
./adapt_box/18455/18455_00031.swc,manual,CP,5140,12.5664,7,33,71,39,1019.89,917.729,305.709,1.99961,12064.2,75801.3,37900.7,679.848,1667.81,8,0.828634,71.3803,1,88.7196,109.75,1.1562
./adapt_box/18455/18455_00031.swc,recons,CP,545,804.248,6,36,76,41,1022,919.52,359.92,3.86862,9245.63,106366,135269,675.258,833.477,11,0.895649,6.15789,0.875511,56.4476,82.3091,1.35208
./adapt_box/18455/18455_00032.swc,manual,CP,2528,12.5664,5,20,43,24,714.047,647.647,175.063,1.99921,6278.8,39450.9,19725.4,428.609,477.344,5,0.940377,57.7674,1,62.6598,67.6939,1.07627
./adapt_box/18455/18455_00032.swc,recons,CP,480,1256.64,7,27,59,33,906,770,182,4.60208,8503.49,115006,176723,545.461,749.755,6,0.902456,7.11864,0.97701,46.02,43.7303,1.23039
./adapt_box/18455/18455_00040.swc,manual,CP,5179,12.5664,8,41,88,48,788.504,748.352,123.804,1.99961,12704.2,79822.9,39911.5,604.058,1559.7,11,0.869789,57.8409,1,74.1261,72.2524,1.16084
./adapt_box/18455/18455_00040.swc,recons,CP,336,1809.56,6,21,46,26,1001.36,750,123.98,5.29702,5891.25,89487.6,160049,579.11,741.798,7,0.912556,6.28261,0.960515,43.4188,45.0257,1.21449
./adapt_box/18455/18455_00042.swc,manual,LGd-co,6545,12.5664,8,49,104,56,863.217,844.736,264.76,1.99969,15950.1,100217,50108.7,586.67,861.648,8,0.926497,61.9231,1,57.7986,59.5144,1.1166
./adapt_box/18455/18455_00042.swc,recons,LGd-co,906,1520.53,4,58,118,61,1009.42,849.56,344,2.76424,16148.3,128733,118541,635.56,1303.28,9,0.947794,6.66949,0.957777,53.5421,48.1927,1.31015
./adapt_box/18455/18455_00044.swc,manual,LGd-co,4209,12.5664,8,37,80,44,662.016,907.712,333.376,1.99952,10243.6,64362.5,32181.3,561.536,914.672,7,0.921415,51.6,1,55.2158,50.3279,1.12687
./adapt_box/18455/18455_00044.swc,recons,LGd-co,631,1520.53,4,45,93,49,1013.08,926,338,3.02948,11060.2,93390.2,91002.7,633.675,1301.55,8,0.938213,5.77419,0.824998,54.6187,52.9526,1.25876
./adapt_box/18455/18455_00045.swc,manual,LGd-co,5636,12.5664,12,48,106,59,722.047,669.632,371.693,1.99965,14621.3,91868.6,45934.3,453.43,840.033,7,0.914275,52.1604,1,62.8982,52.7336,1.15098
./adapt_box/18455/18455_00045.swc,recons,LGd-co,783,2123.72,8,50,106,57,944.18,678,382,3.25824,13986.9,131339,146079,633.924,1574.16,9,0.938118,6.37736,0.879862,53.3577,44.8312,1.37222
./adapt_box/18455/18455_00049.swc,manual,RT,3311,12.5664,8,23,52,30,594.752,862.815,148.296,1.9994,7846.1,49298.5,24649.2,488.342,537.015,5,0.861662,62.6538,1,58.4964,55.5304,1.11719
./adapt_box/18455/18455_00049.swc,recons,RT,437,1256.64,4,27,58,32,818,882.22,208,3.5913,7758.03,78958,90351.5,538.327,1361.12,8,0.890945,6.51724,0.926876,57.7364,53.445,1.31569
./adapt_box/18455/18455_00050.swc,manual,MGd,4857,12.5664,7,37,79,43,710.977,737.664,278.74,1.99959,10372.5,65172.1,32586.1,517.283,830.448,16,0.89672,60.4684,1,80.4455,72.5627,1.13026
./adapt_box/18455/18455_00050.swc,recons,MGd,490,1256.64,5,31,66,36,774,738.08,370,2.76531,8754.66,68951,61991.8,530.028,1047.24,9,0.937261,6.40909,0.758948,51.4173,45.652,1.31735
./adapt_box/18455/18455_00106.swc,manual,CP,7181,12.5664,6,45,94,50,844.566,963.984,257.744,1.99972,17673.6,111046,55523.1,629.441,2186.3,11,0.907234,75.383,1,63.4583,71.6475,1.08178
./adapt_box/18455/18455_00106.swc,recons,CP,509,1809.56,5,31,65,35,844.979,972,262,4.11238,9075.67,111773,152044,617.08,1201.77,9,0.925274,6.81538,0.882987,44.3421,56.7207,1.28252
./adapt_box/18455/18455_3718_x10944_y12140.swc,manual,CP,7116,12.5664,5,68,139,72,750.24,927.408,243.384,1.99972,16588.7,104230,52114.9,566.353,1034.01,10,0.891117,50.1871,1,77.5953,65.1841,1.14877
./adapt_box/18455/18455_3718_x10944_y12140.swc,recons,CP,746,1256.64,5,55,113,59,752.84,930,244.28,5.5244,12891.4,215798,354472,580.338,922.533,10,0.942765,5.59292,1.04139,41.3807,51.5851,1.4462
./adapt_box/18455/18455_4619_x10185_y12182.swc,manual,CP,9157,12.5664,4,53,108,56,976.32,1021.31,360.494,1.99978,21242.1,133468,66733.9,677.402,1868.61,18,0.872994,83.7778,1,89.128,87.8814,1.08051
./adapt_box/18455/18455_4619_x10185_y12182.swc,recons,CP,540,615.752,7,23,51,29,978,1022,367.48,4.76963,9683.43,139109,210726,708.568,789.443,5,0.90791,9.56863,0.998501,40.7255,65.8121,1.19768
./adapt_box/18455/18455_00122.swc,manual,VPL,9321,12.5664,5,46,95,50,1014.5,879.424,239.778,1.99979,18171.4,114174,57087.1,639.459,694.688,9,0.927388,97.1053,1,53.1911,47.4729,1.17448
./adapt_box/18455/18455_00122.swc,recons,VPL,611,615.752,5,34,72,39,1015.74,891.619,243.98,2.77643,11121.6,91491.9,89511.8,647.324,698.544,9,0.95031,7.47222,0.883317,57.2754,53.1589,1.31129
./adapt_box/18455/18455_00125.swc,manual,VPL,5367,12.5664,12,45,100,56,844.032,617.792,372.256,1.99963,13542.8,85091.7,42545.9,524.232,814.114,9,0.910196,52.66,1,73.8085,59.4581,1.1298
./adapt_box/18455/18455_00125.swc,recons,VPL,670,1256.64,9,41,90,50,884.56,620,372.74,2.95761,12089,102325,100610,552.472,850.023,8,0.934021,6.43333,0.820823,59.3986,49.6701,1.43056
./adapt_box/18455/18455_00126.swc,manual,PVT,7769,12.5664,3,55,111,57,1021.87,524.229,148.363,1.99974,14619.7,91858.4,45929.2,544.749,597.966,8,0.91215,68.982,1,58.9477,59.7575,1.23724
./adapt_box/18455/18455_00126.swc,recons,PVT,567,50.2655,3,33,67,35,1022,525.54,148.66,2.27725,10372.6,72121.2,50543.1,530.477,859.228,6,0.938601,7.44776,0.949751,57.7832,52.8032,1.3052
./adapt_box/18455/18455_00127.swc,manual,PT,9392,12.5664,5,84,171,88,838.098,829.841,122.458,1.99979,19372.7,121722,60861.1,529.182,678.646,8,0.885432,53.9181,1,58.5785,70.6306,1.2563
./adapt_box/18455/18455_00127.swc,recons,PT,768,452.389,3,71,143,73,840,829.94,124,3.01823,13126,114922,131736,527.738,663.266,11,0.917296,4.36364,0.906954,57.7369,68.3235,1.57858
./adapt_box/18455/18455_00132.swc,manual,RE,12542,12.5664,4,99,200,102,939.711,752.845,217.376,1.99984,24720.2,155322,77660.9,621.643,1099.65,16,0.924373,61.705,1,61.7259,61.1051,1.15248
